Ano,Jogo,Desenvolvedor,Vencedor,Indicacoes,Premiacoes,Nota Metacritic,Review 1,Review 2,Review 3,Review 4,Review 5,Review 6,Review 7,Review 8,Review 9,Review 10,Review 1_negativo,Review 1_neutro,Review 1_positivo,Review 1_composto,Review 2_negativo,Review 2_neutro,Review 2_positivo,Review 2_composto,Review 3_negativo,Review 3_neutro,Review 3_positivo,Review 3_composto,Review 4_negativo,Review 4_neutro,Review 4_positivo,Review 4_composto,Review 5_negativo,Review 5_neutro,Review 5_positivo,Review 5_composto,Review 6_negativo,Review 6_neutro,Review 6_positivo,Review 6_composto,Review 7_negativo,Review 7_neutro,Review 7_positivo,Review 7_composto,Review 8_negativo,Review 8_neutro,Review 8_positivo,Review 8_composto,Review 9_negativo,Review 9_neutro,Review 9_positivo,Review 9_composto,Review 10_negativo,Review 10_neutro,Review 10_positivo,Review 10_composto,Review_Composto_Total,Hype
2022,Xenoblade Chronicles 3,"['Monolith Soft', 'Nintendo']",False,3,0,89,"Travis Northup IGN - ""Xenoblade Chronicles 3 can take some meandering detours across its massive 150-hour campaign, but great characters and addictive tactical combat make it all well worth the time.""","Martin Robinson Eurogamer - ""Monolith Soft closes out its loosely connected trilogy of epic RPGs with its most adaptable, malleable and high-spirited adventure yet.""","Jade King TheGamer - ""Monolith Soft has crafted a JRPG that is so colossal yet also intricately focused. It delivers an experience that iterates upon everything its predecessors managed to achieve, resulting in a masterpiece that I am utterly enraptured by. Part of me feels like I’m still stewing in a cauldron of hyperbole, but in terms of characters, themes, and a world that I never want to leave behind - this is the series at its very best, and I can’t wait to see where it goes next.""","Jason Guisao Game Informer - ""Xenoblade Chronicles 3 is a double-edged sword that needs a bit more sharpening.""","Autumn Wright Polygon - ""It delivers a story its creators have been building toward for years: A story about a boy who meets a girl, who then find their own path and, with it, the poise to walk on — in an endless sea, under the boundless sky. And that is no small thing.""","Jacob Dekker GameSpot - ""Xenoblade Chronicles 3 is another heartfelt adventure paired with some of the best combat in the series.""","Adam Beck Hardcore Gamer - ""Xenoblade Chronicles 3 has incredible presentation values and a rewarding combat system, but the story leaves much to be desired.""","George Yang Tom's Guide - ""Xenoblade Chronicles 3 is an amazing JRPG, with a deep story and fun gameplay that will keep players engaged for many hours.""","PJ O-Reilly Nintendo Life - ""Xenoblade Chronicles 3 is a genuine masterpiece and the highlight of Monolith Soft's superb series thus far. There's an emotionally-charged and surprisingly edgy epic to get stuck into here, a sprawling and hugely engaging narrative populated by a cast of unforgettable characters that's backed up by some of the very best combat we've had the pleasure of getting to grips with in this genre to date. Over 100 hours into this one, we're as captivated now as we were when we first booted it up and it has more than delivered every bit of the adventure, emotion, and action that its key art promised it might. Aionios awaits, it's time to seize the future.""","Adam Cook God is a Geek - ""Xenoblade Chronicles 3 changes things up in a good way, offering a twist on the most unique combat out there. It's lengthy, engaging, warm, and probably the best RPG of the year. The best one yet, for sure.""",0.087,0.615,0.298,0.8201,0.0,0.892,0.108,0.3182,0.016,0.827,0.158,0.9048,0.0,1.0,0.0,0.0,0.048,0.952,0.0,-0.296,0.098,0.492,0.41,0.8225,0.076,0.625,0.299,0.6124,0.0,0.634,0.366,0.8689,0.035,0.716,0.25,0.9794,0.055,0.576,0.368,0.9351,5.965400000000001,15.773584905660377
2023,Baldur's Gate 3,['Larian Studios'],True,9,6,96,"Leana Hafer IGN - ""With crunchy, tactical RPG combat, a memorable story with complex characters, highly polished cinematic presentation, and a world that always rewards exploration and creativity, Baldur's Gate 3 is the new high-water mark for CRPGs.""","Ruth Cassidy Eurogamer - ""With excellent stagecraft and meticulous detail, Baldur's Gate 3 conjures the illusion of perfect freedom - and then it disappears.""","Fraser Brown PC Gamer - ""Baldur's Gate 3 is an unrivalled RPG that will swallow your life whole.""","Shane Robert Moyer Game Rant - ""Baldur’s Gate 3 is something special, though. Its complexity is intimidating, but sticking with it and learning has such a high reward threshold that it's hard to not recommend the sequel to even the most casual gamers out there. It has heart, it has style, and it has the multi-year effort of a studio that obviously loves its source material. The mind-blowing size of the game itself and everything contained within is a testament to Larian Studios' dedication to its craft and commitment to bringing something incredible to the gaming public. The blend of the various Dungeon & Dragons systems into the game is almost flawless in its execution, and the math and storytelling combo does a one-two punch on almost every other RPG game out there. High quality and astoundingly fun, Baldur’s Gate 3 may just become the kind of game that old and new fans can agree is something extraordinary.""","Ryan Thomas Bamsey TheGamer - ""Baldur’s Gate 3 is a masterpiece. Games like this don’t come along often, experiences that capture the zeitgeist so profoundly as to provoke scurrilous rumours that Larian Studios would come under legal action for making a game considered too good. From narrative to level design, combat to quests, character creation to romance, everything is fine-tuned to provide a gripping experience that provokes wonder and joy.""","Ali Jones GamesRadar+ - ""Baldur's Gate 3 is the most successful and authentic take on D&D in the tabletop franchise's 50-year history. Its complexity and size might be daunting for novices, but the breadth and depth of Baldur's Gate 3's world make this a once-in-a-generation achievement.""","Josh Broadwell Game Informer - ""Baldur’s Gate 3 is unforgettable and one of the best experiences I’ve had in games. I may have just finished my lengthy first playthrough, but I’m already eager to delve further and push the boundaries of what’s possible in this exceptional world that Larian created.""","Jake Dekker GameSpot - ""Baldur's Gate 3 is a sprawling, dense RPG backed by fantastic characters, an excellent combat system, and an impressive co-op mode.""","Gita Jackson Polygon - ""I look forward to playing, and replaying and replaying, Baldur’s Gate 3 for possibly years to come. It’s clearly a role-playing game classic and has already been an overwhelming success for Larian Studios. It’s just unfortunate that I end up comparing the relatively limited power of a video game to the power of my own imagination — and it also feels like a problem the game can’t solve. Baldur’s Gate 3 is a masterpiece of a D&D game in every sense of the word, for good and, sometimes, for ill.""","Kenneth Shepard Kotaku - ""I can try a new playthrough and build things back up and game the system to get the “better” outcome where the dice roll in my favor every time. But there’s something kind of beautiful in a messy playthrough that you can’t experience more than once as each permutation becomes more apparent with each replay. For now, this imperfect outcome is mine, and I want to maintain that memory of my Baldur’s Gate 3 story. At least for a little while longer.""",0.065,0.73,0.205,0.6369,0.086,0.5,0.414,0.8807,0.0,1.0,0.0,0.0,0.036,0.768,0.196,0.9844,0.094,0.646,0.26,0.9201,0.0,0.939,0.061,0.3708,0.0,0.827,0.173,0.81,0.085,0.498,0.416,0.8519,0.105,0.698,0.197,0.8442,0.078,0.827,0.096,0.1338,6.432799999999999,15.547169811320755
2023,Alan Wake 2,"['Remedy Entertainment', 'Epic Games Publishing']",False,8,3,89,"Robin Valentine PC Gamer -""Remedy's boldest experiment yet is a beautiful storm of surreal storytelling and genuinely frightening survival horror.""","Alexis Ong Eurogamer - ""In its quest to be the most meta game ever made, Alan Wake 2 becomes a spectacle about writers and writing that badly needs an editor.""","Dalton Cooper Game Rant - ""Alan Wake 2 has incredible graphics and some memorable moments, but it's dragged down by technical issues and tedious gameplay.""","Tristan Ogilvie IGN - ""Alan Wake II is a superb survival-horror sequel that makes the cult-classic original seem like little more than a rough first draft by comparison.""","Jade King TheGamer - ""This feels like the game this developer has wanted to make for years, unrestrained in the best possible way as it goes hard on layered storytelling, flawed yet fascinating heroes and a series which for over a decade now has been harbouring untold potential.""","Josh West GamesRadar+ - ""Whenever I thought I had a handle on where Alan Wake 2 was leading me it upended my expectations""","Kyle Hilliard Game Informer - ""For longtime Remedy fans and those who want to see what happens next for Alan Wake, the sequel is a success, but making it to the end includes unnecessary hurdles.""","Toussaint Egan Polygon - ""I already consider it a modern horror classic, one that opens up a veritable ocean of possibilities for Remedy’s future. If it takes another 13 years for a game of Alan Wake 2’s caliber to come along again, it will have been well worth the wait.""","Mark Delaney GameSpot - ""Remedy delivers its greatest game to date by turning a long-awaited sequel into a uniquely meta multimedia masterpiece.""","Carolyn Petit Kotaku - ""Alan Wake 2 is hardly some flawless masterpiece. It sometimes overindulges in easy jump scares, and while its narrative highs are very high, the momentum also flags from time to time. But I’d argue that it’s a game in which even the flaws contribute to its texture as a fresh and original experience, not a focus-tested product but a work that has a vision and really goes for it. You don’t need to be a writer for the struggles that Alan Wake and Saga Anderson face here to resonate with you. You just need to be a person who has ever looked inside yourself and faced doubt, fear, some deep uncertainty about your own value or your ability to handle the challenges ahead. And then done it anyway.""",0.283,0.451,0.266,-0.1027,0.119,0.881,0.0,-0.4767,0.067,0.933,0.0,-0.0772,0.0,0.681,0.319,0.836,0.027,0.713,0.26,0.9201,0.0,1.0,0.0,0.0,0.0,0.885,0.115,0.3612,0.079,0.835,0.086,-0.1779,0.0,0.628,0.372,0.8519,0.128,0.719,0.153,0.1478,2.2825,10.39622641509434
2023,The Legend of Zelda: Tears of the Kingdom,"['Nintendo EPD', 'Nintendo']",False,6,1,96,"Edwin Evans-Thirlwell Eurogamer - ""A terrific Breath of the Wild follow-up with some brilliant new systems, amazing views and more dungeon-type spaces, plus a slightly deadening emphasis on gathering resources.""","Tom Marks IGN - ""The Legend of Zelda: Tears of the Kingdom is an unfathomable follow-up, expanding a world that already felt full beyond expectation and raising the bar ever higher into the clouds.""","Jade King TheGamer - ""The Legend of Zelda: Tears of the Kingdom is a masterpiece that not only equals what came before, it does everything in its power to surpass it.""","Joel Franey GamesRadar+ - ""Tears of the Kingdom sets a standard for immersive gameplay that most major games don't even try to achieve, let alone match""","Kyle Hilliard Game Informer - ""Nearly every encounter, whether puzzle, traversal, or combat, must be reconsidered. It makes you think in new ways. I didn’t get the same goosebumps exploring Hyrule as I did in the past, but I did experience new emotions both on a granular level from solving individual puzzles and on a larger scale by going back to one of my favorite video game locations. They say you can never go home again, but I adored returning to Hyrule with all new tools.""","Mike Mahardy Polygon - ""These are moments where I’m gently reminded that true player freedom is, of course, a fallacy. Nintendo created this world, and I inhabit it. Weeks, months, or years from now, I may affect it in ways its creators didn’t intend, but still — I will be using the tools they provided. The brilliance of Tears of the Kingdom lies in how well it imparts the fantasy of player freedom. Sure, Nintendo shakes me out of the daydream every now and then, and in those moments, I see flashes of its old rigid self. But no matter: At some point, I’ll fully escape its watchful gaze.""","Steve Watts GameSpot - ""Tears of the Kingdom is a triumph of open-ended game design that pays homage to the best parts of the Zelda franchise's own storied history--and sometimes exceeds them.""","Carolyn Petit Kotaku - ""Like a great novel might, this game made me feel more connected to the world around me, and it put me in touch with feelings of wonder that I haven’t felt in a long time. I’ve often felt that too much is made of the anecdote that Shigeru Miyamoto was inspired to create The Legend of Zelda by his childhood explorations of Japanese countryside. For so long, the series had lacked, in my view, any recognizable shred of real exploration, real play. But then, along comes a game like Tears of the Kingdom, which gives you both a wonderful world to explore and thrilling, imaginative new ways to explore it, and I get it. Playing this, I feel like a kid again, alive to the wondrous nature of the world, imagining myself on all kinds of incredible adventures.""","James Billcliffe VG247 - ""Although it takes place on the same map as Breath of the Wild (with a few key changes owing to the time-skip and Upheaval, of course), Tears of the Kingdom feels different enough from its predecessor thanks to the new powers and mechanics to stand all on its own. It’s a massive open world that feels dense and exciting without getting clogged up with icon fatigue, since so much of the play is based around physics interactions with the core mechanics, rather than rigid systems""","Kirstin Swalley Hardcore Gamer - ""It's easy to say without hesitation that Tears of the Kingdom is better than Breath of the Wild. It improves and adds to what was already a great title.""",0.0,0.662,0.338,0.8934,0.064,0.936,0.0,-0.2263,0.063,0.8,0.137,0.4939,0.17,0.83,0.0,-0.4404,0.02,0.85,0.129,0.8779,0.085,0.686,0.229,0.95,0.057,0.723,0.22,0.7506,0.015,0.737,0.248,0.9848,0.059,0.847,0.094,0.6249,0.0,0.576,0.424,0.9346,5.8434,13.830188679245284
2023,Marvel's Spider-Man 2,"['Insomniac Games', 'Sony Interactive Entertainment']",False,7,0,90,"Robin Valentine PC Gamer - ""Toothless writing, old-fashioned open world design, and ropey port work undermine what should be a thrilling cinematic adventure.""","Dalton Cooper Game Rant - ""Marvel's Spider-Man 2 on PC is unfortunately the inferior version of what is otherwise an amazing game.""","Simon Cardy IGN - ""Marvel's Spider-Man 2 delivers Insomniac's best tale yet, and despite its open world falling short, is a reliably fun superhero power trip.""","Chris Tapsell Eurogamer - ""At once a little simple and a little over-stuffed, Marvel's Spider-Man 2 is still above all a game of immense charm and fluid, free-form style.""","Stacey Henley TheGamer - ""Spider-Man 2 feels like it’s right in the centre of Sony’s blockbuster sequel design philosophy. Where Horizon Forbidden West did the same thing but bigger, The Last of Us Part 2 elevated itself technologically, narratively, and most importantly, ambitiously. Spider-Man 2 falls between these approaches - it has some of Horizon’s safety, but with a slice of the elevation The Last of Us brought. Spider-Man 2 is the future of polished, competent, elevated sequels, and brings with it so many technical flourishes and a perfect execution of the formula that it stands in a class of its own. Like Miles’ own motto, Spider-Man 2 can be itself, and be greater.""","Joe Donnelly GamesRadar+ - ""Marvel's Spider-Man 2 improves on its predecessor across the board, while saluting the superhero genre over the last 30 years as a whole. With a captivating narrative and unrivaled spectacle, it's the quintessential superhero game, in story and mechanical terms""","Matt Miller Game Informer - ""Insomniac has nailed that rarest of video game development feats. The team has landed a trilogy of games that all stand strong on their own merits but unite into a sweeping saga made better by experiencing its entirety. While more Spider-Man games will inevitably expand this mythology in new directions, there’s no need to wait. With Spider- Man 2, the developer has found what makes superhero stories worth telling (and retelling) and given its likable heroes the journey they deserve.""","Grayson Morley Polygon - ""Canons were made to be broken, and Spider-Man 2 swings in that direction. With a sequel teed up by the game’s final act, I’m eager to see where Insomniac goes with that momentum.""","Jordan Ramée GameSpot - ""Marvel's Spider-Man 2 delivers an incredible story about heroes and villains grappling with loneliness.""","Ethan Gach Kotaku - ""Even after completing everything there is to do in Marvel’s Spider-Man 2, I still feel the tug to return and hurl myself down the streets of its New York City one more time. Its serpentine comic-book drama and explosive set pieces might not stick with me for years to come, but I will forever hear the siren call of its bustling world and the effortless grace with which it pulled me through it.""",0.2,0.565,0.235,0.2023,0.233,0.594,0.174,-0.0772,0.061,0.651,0.287,0.7845,0.0,0.881,0.119,0.4019,0.016,0.769,0.215,0.9747,0.0,0.928,0.072,0.4215,0.031,0.777,0.193,0.93,0.09,0.838,0.072,-0.1531,0.351,0.488,0.161,-0.5994,0.0,0.95,0.05,0.5719,3.4571,21.09433962264151
2023,Resident Evil 4,['Capcom'],False,3,0,93,"Travis Northup IGN - ""Resident Evil 4 Remake VR Mode is just about as great as you’d expect, but the base game’s third-person perspective made Capcom’s job a lot harder.""","Dalton Cooper Game Rant - ""Even without its extra game modes, the Resident Evil 4 remake is still phenomenal. It offers nonstop visceral combat and clever changes that help it feel both new and familiar at the same time. The fact that the Resident Evil 4 remake is not as content-complete as previous iterations of the game hurt it, but what's there is still so good that most will be able to forgive it.""","Rich Stanton PC Gamer - ""Resident Evil 4 remake is a great game in its own right, but can't hold a candle to the original.""","Tristan Ogilvie IGN - ""The Resident Evil 4 remake is the series' most relentlessly exciting adventure rebuilt, refined, and realised to the full extent of its enormous potential.""","Aoife Wilson Eurogamer - ""Keeping what works while reimagining what doesn't, this is about as good as remakes get.""","Yuria Fextralife - ""This classic title gets some much needed love in terms gameplay handling, graphics, combat and more. This remake provides a much smoother experience while still keeping that nostalgic feel. It's ode to keeping close to the original is what fans will appreciate, but now the experience will feel much more complete and more welcoming for newer players in terms of controls. A fun updated survival horror classic.""","Eric Switzer TheGamer - ""Resident Evil 4 has been reimagined with a better pace, clearer story, and without all of the bloat that held the original back from reaching perfect.""","Leon Hurley GamesRadar+ - ""The combat, while generally excellent, does also have some occasional irritations""","Blake Hester Game Informer - ""The Resident Evil 4 remake is about everything I could've wanted.""","Kurt Indovina GameSpot - ""Capcom raises the bar for what a good remake is and simultaneously preserves Resident Evil 4's legacy as a genre-defining experience and one of the greatest games of all time.""",0.099,0.807,0.094,-0.0387,0.116,0.738,0.145,0.5126,0.122,0.631,0.248,0.4215,0.145,0.657,0.198,0.1635,0.0,0.828,0.172,0.4404,0.085,0.729,0.186,0.7958,0.129,0.557,0.314,0.6486,0.295,0.482,0.223,-0.0516,0.355,0.645,0.0,-0.6597,0.121,0.685,0.195,0.4019,2.6343,15.622641509433961
2023,Super Mario Bros. Wonder,"['Nintendo EPD', 'Nintendo']",False,5,1,92,"Ryan McCaffrey IGN - ""Super Mario Bros. Wonder looks and plays like the true next step for 2D Mario platformers. Wonder effects change each stage in both surprising and delightful ways, the Flower Kingdom makes for a vibrant and refreshing change of pace, and Elephant Mario steals the show.""","Christian Donlan Eurogamer - ""An endless cascade of ideas in a game that takes Mario to some wonderfully strange places.""","Jade King TheGamer - ""The endgame hides a few new stages and some cool minigames, but you are more or less dropped onto the map and asked to scour the place for everything you missed. I’m excited about playing with friends and family to snoop out the remaining paths that alluded me, and it feels like a game of this ilk would really come alive as four friends are causing maximum chaos together. Alone, its whimsical spark is sadly only surface level, fading away much as the petals on a Wonder Flower wilt under Bowser’s influence. The magic is there, and very tangible in all the right places, Nintendo just needs to take a look at the foundations and reinvent them alongside this luscious new aesthetic. Do so, and we’d have a masterpiece.""","Sam Loveridge GamesRadar+ - ""Super Mario Bros. Wonder is an excellent 2D Mario game with easily the most impressive world-building we've seen in this style. The trilogy of new power-ups are brilliant fun, and regularly humorous, with Nintendo's finishing touches adding extra personality at every turn.""","Brian Shea Game Informer - ""Super Mario Bros. Wonder surprises and delights from the moment you turn on the game. Though the gameplay feels familiar, Nintendo’s ability to iterate on the established formula in unique ways kept me on my toes throughout the journey all the way up to the memorable final battle. After all this time, I thought I had a grasp on the breadth of the tricks the 2D Mario series had up its sleeve, but that Super Mario Bros. Wonder so consistently surprised me speaks to just how much gas is left in the iconic franchise’s tank.""","Chris Plante Polygon - ""Like the Switch itself, Wonder is a collision between the traditional and the new. A game that’s the same as it ever was and nothing like Mario has ever been.""","Steve Watts GameSpot - ""This is the rightful successor to Super Mario World, and hopefully, will serve as a touchstone for 2D Mario going forward.""","Alex Donaldson VG247 - ""Within the understood parameters of what 2D Mario can be, this has to be the single best entry since Super Mario World - and is the perfect first game to launch a new era of Mario games with his new-found elevation to movie star status.""","Kirstin Swalley Hardcore Gamer - ""It's no exaggeration to say that Super Mario Bros. Wonder is one of the greatest Mario titles to come out in the last fifteen years, likely since New Super Mario Bros. DS itself. The only real complaint to be had is that we wish there were even more beautiful and fantastic levels to play after the ones that are there have all been beaten. What Nintendo has crafted here is a title with over 38 years of love for their most-iconic platforming series. It's been a long time since we've had a Mario platformer so reminiscent of the much older titles, but also so full of the magic that modern inclusions can bring to the table. This is not a title that any Mario or platforming fan should be missing out on as Super Mario Bros. Wonder is a must-have for fans of the genre and anyone looking for one of the most utterly charming adventures in franchise history.""","Anthony Spadafora Tom's Guide - ""Super Mario Bros. Wonder takes the best parts of past 2D Mario games and builds on them with new characters, gameplay mechanics and upgraded visuals. There’s something here for both fans of the series and newcomers alike, with local and online multiplayer to keep you coming back after you’ve finished the main story.""",0.055,0.602,0.343,0.9451,0.096,0.695,0.209,0.4767,0.099,0.698,0.203,0.9466,0.0,0.6,0.4,0.9729,0.03,0.818,0.153,0.9121,0.144,0.779,0.078,-0.2755,0.0,0.667,0.333,0.8176,0.0,0.772,0.228,0.9153,0.043,0.755,0.202,0.9835,0.0,0.863,0.137,0.8442,7.5385,12.622641509433961
2024,Astro Bot,"['Team Asobi', 'Sony Interactive Entertainment']",True,7,4,94,"Simon Cardy IGN - ""A very inventive platformer in its own right, Astro Bot is particularly special for anyone with a place in their heart for PlayStation.""","Christian Donlan Eurogamer - ""Sony's glossy mascot gets an outing filled with imagination and loving craft.""","Dalton Cooper Game Rant - ""Astro Bot from Team Asobi is a brilliant 3D platformer, one of the best PS5 exclusives, and an absolute joy to play from start to finish.""","Stacey Henley TheGamer - ""You tend to start writing lines in your head when compiling a review, and one that stuck with me early was to call Astro Bot 'the best platformer since Super Mario Odyssey'. Then I played a little more and started to think 'maybe it's better'.""","Matt Cabral GamesRadar+ - ""Astro Bot doesn't just deliver on the promise and potential displayed in PS5 pack-in demo Astro's Playroom, but soars above and beyond to serve up a near-perfect platformer to rival – and possibly surpass – the best of Super Mario's Mushroom Kingdom romps.""","Marcus Stewart Game Informer - ""Astro Bot is such a wonderful experience, it makes me question if I’ve ever felt this much pure joy playing other games I’m fond of. From its tight design to its incredible visuals to mechanics that feel carefully tested to generate as much pleasure as possible, Sony has its new standard bearer for platformers.""","Mark Delaney GameSpot - ""Team Asobi cements itself as an essential PlayStation studio with an imaginative platformer for the ages.""","Moises Taveras Kotaku - ""For what it is, though, Astro Bot is incredible, and that is worth celebrating here and now. I just can’t help walking away from the experience with a bittersweet taste in my mouth and a hope that someday soon, we don’t have to look to gaming’s past for the best bits of it all.""","Tom Orry VG247 - ""Astro Bot doesn't care about such baggage, but if it did you'd probably use your mechanical arms to throw it at a giant robotic ape before smashing in said ape's teeth and propelling yourself into its soon-to-be exploded head. Astro Bot only cares about fun, and I genuinely can't think of a single moment it made me wish something had been handled differently, tweaked to be easier, or expanded upon. It's just perfect.""","Michael Murphy Hardcore Gamer - ""While enemies and themes could have used more variety, Astro Bot is a sure-fire Game of the Year contender and poised to be one of PlayStation 5's signature titles that's well deserving of said namesake.""",0.0,0.87,0.13,0.4576,0.0,0.738,0.262,0.5994,0.0,0.597,0.403,0.9349,0.04,0.752,0.208,0.8591,0.0,0.743,0.257,0.93,0.0,0.73,0.27,0.9468,0.0,1.0,0.0,0.0,0.021,0.729,0.25,0.9337,0.021,0.739,0.24,0.968,0.082,0.773,0.144,0.1027,6.7322,15.339622641509434
2024,Balatro,"['LocalThunk', 'Playstack']",False,5,3,90,"Simon Cardy IGN - ""A deck-building poker roguelike of endlessly satisfying proportions, Balatro is the sort of fun that threatens to derail whole weekend plans.""","Christian Donlan Eurogamer - ""Poker goes into the blender and emerges in fine form.""","Abbie Stone PC Gamer - ""A roguelike deckbuilder debut already worth of joining Slay the Spire and Monster Train at the King's table. Essential.""","Marcus Stewart Game Informer - ""Balatro is an ingenious and entertaining roguelike and one of my favorite games of the year. Playing it has become a near-obsession; everything feels perfectly designed to encourage you to keep trying because that next run could be the run of your life. Even after hours of play, I still can’t overcome Balatro’s biggest challenge: putting it down.""","Alessandro Barbosa - ""Balatro's ingenious combination of poker and roguelite gameplay creates an intoxicating combination that's hard to pull away from.""","Jordan Helm Hardcore Gamer - ""Wielding nothing more than a deck of cards and a poker-themed twist on proceedings, developer LocalThunk has conjured something incredible and awe-inspiring with Balatro. What starts as a relatively-novel twist on the deckbuilding format quickly blossoms into an experience that's equal parts methodical, experimental, chaotic but satisfying all the same. A game that rewards clever thinking, mathematical meddling and having the courage to be just that bit braver in uncovering just how far one can push its systems at play. Wherein success and failure alike stand as equally memorable moments to build off. A paradigm for what roguelikes and deckbuilders should aspire towards, Balatro is addictive, expertly-crafted and the new front-runner for what is easily the best gaming experience of 2024.""","Katharine Castle Rock, Paper, Shotgun - ""A clever roguelike card game about cheating your way to victory, Balatro is a generous and mesmeric take on poker with endless strategic possibilities.""","Oliver Reynolds Nintendo Life - ""Balatro is a roguelike for gamers who don't like roguelikes... and then everybody else on top of that. It utterly nails what it sets out to do, providing an instantly accessible, satisfying, and addictive gameplay loop that anybody can grasp. It's an immensely enjoyable experience from the start, but as you get deeper in, there's really nothing else quite like it. We suspect we'll be hearing a lot about Balatro when conversations steer towards Game of the Year, because this is a clear and obvious frontrunner. Utterly sublime.""","Lyle Carr God is a Geek - ""Balatro is a masterfully crafted Roguelike card game, that's easy to learn thanks to its poker mechanics but hard to master.""","Nick Gillett Metro GameCentral - ""An expertly constructed and intricate roguelite deck builder that draws on the language and concept of poker, before twisting it with an infinity of modifiers, unlocks, and delicately balanced risk and reward.""",0.179,0.597,0.224,0.2975,0.0,0.833,0.167,0.2023,0.0,0.899,0.101,0.2263,0.0,0.722,0.278,0.9509,0.072,0.821,0.108,0.1779,0.044,0.694,0.263,0.9881,0.125,0.657,0.218,0.4019,0.075,0.832,0.093,0.1852,0.071,0.756,0.173,0.3182,0.056,0.749,0.195,0.6369,4.3852,24.433962264150942
2024,Black Myth: Wukong,['Game Science'],False,5,2,81,"Katharine Castle Eurogamer - ""Its dramatic and spectacular boss fights just about keep Black Myth: Wukong afloat, but behind all its glitz and glamour is a frustratingly hollow and rudderless action game.""","Tyler Colp PC Gamer - ""Black Myth: Wukong blossoms with an eccentric cast of characters and expressive combat all wrapped up in the rich world of its source material.""","Mitchell Saltzman IGN - ""Despite some frustrating technical issues, Black Myth: Wukong is a great action game with fantastic combat, exciting bosses, tantalizing secrets, and a beautiful world.""","Dalton Cooper Game Rant - ""Black Myth: Wukong is a game that shies away from the Soulslike label, yet it is clearly gunning for the Soulslike audience. It is far from the best in the genre, but it's also not the worst game that has followed in Dark Souls' footsteps. If you go into it expecting a mostly standard Soulslike experience with some blood-boiling boss encounters mixed in with basic level design, you will have a better time than if you were going into it expecting it to be like a traditional character action game.""","Joshua Robertson TheGamer - ""It’s beautiful, frantic, challenging, and a delight to play.""","Austin Wood GamesRadar+ - ""Despite some frustrations, Black Myth: Wukong feels great and finishes strong – so strong that I've half a mind to give New Game Plus a try, if only to find yet more stuff I missed.""","Richard Wakeling GameSpot - ""Black Myth: Wukong is an uneven game where the highlights often outnumber the lowlights.""","Adam Beck Hardcore Gamer - ""Black Myth: Wukong is a phenomenal, enthralling and imaginative experience that’s a must-play for anyone who enjoys Chinese mythology.""","Tony Polanco Tom's Guide - ""Black Myth: Wukong features stunning graphics, engaging mechanics and an imaginative setting. However, it's bogged down by odd level design choices and a few technical hiccups. Despite its faults, it's a solid action RPG that fans of the genre will enjoy.""","Ed Thorn Rock, Paper, Shotgun - ""A beautiful action RPG that genuinely delivers a grand odyssey with style, a staff, and a very cool monkey.""",0.17,0.697,0.134,-0.0644,0.086,0.786,0.129,0.296,0.067,0.449,0.483,0.9414,0.0,0.835,0.165,0.9432,0.164,0.169,0.667,0.836,0.059,0.624,0.316,0.8934,0.091,0.909,0.0,-0.0772,0.0,0.829,0.171,0.5106,0.048,0.692,0.259,0.8424,0.0,0.558,0.442,0.8588,5.9802,9.056603773584905
